Regione;Provincia;Comune;Codice Sito;Nome Sito;LONG;LAT;Year;Data;Ostreopsis cf. ovata cell/l;Ostreopsis cf. ovata cell/ g fw;Istatcode;Seaname
Marche;Ancona;Sirolo ;0Y07;Molo spiaggia Urbani;13.6247222222222;43.5241666666666;2019;2019-07-02;0.0;0.0;042048;Adriatic Sea
Marche;Ancona;Sirolo ;0Y07;Molo spiaggia Urbani;13.6247222222222;43.5241666666666;2019;2019-07-19;0.0;0.0;042048;Adriatic Sea
Marche;Ancona;Sirolo ;0Y07;Molo spiaggia Urbani;13.6247222222222;43.5241666666666;2019;2019-08-05;0.0;0.0;042048;Adriatic Sea
Marche;Ancona;Sirolo ;0Y07;Molo spiaggia Urbani;13.6247222222222;43.5241666666666;2019;2019-08-27;0.0;0.0;042048;Adriatic Sea
Marche;Ancona;Sirolo ;0Y07;Molo spiaggia Urbani;13.6247222222222;43.5241666666666;2019;2019-09-09;0.0;1613.0;042048;Adriatic Sea
Marche;Ancona;Sirolo ;0Y07;Molo spiaggia Urbani;13.6247222222222;43.5241666666666;2019;2019-09-16;1200.0;406.0;042048;Adriatic Sea
Marche;Ancona;Sirolo ;0Y07;Molo spiaggia Urbani;13.6247222222222;43.5241666666666;2019;2019-09-27;29320.0;7192.0;042048;Adriatic Sea
Marche;Ancona;Sirolo ;0Y07;Molo spiaggia Urbani;13.6247222222222;43.5241666666666;2019;2019-10-01;3240.0;105259.0;042048;Adriatic Sea
Marche;Ancona;Sirolo ;0Y07;Molo spiaggia Urbani;13.6247222222222;43.5241666666666;2019;2019-10-24;3200.0;21050.0;042048;Adriatic Sea
Marche;Ancona;Numana;0Y08;Numana alta;13.625566;43.513889;2019;2019-09-16;0.0;389.0;042032;Adriatic Sea
Marche;Ancona;Numana;0Y08;Numana alta;13.6255555555555;43.5138888888888;2019;2019-09-27;20440.0;2866.0;042032;Adriatic Sea
Marche;Ancona;Numana;0Y08;Numana alta;13.6255555555555;43.5138888888888;2019;2019-10-01;280.0;10112.0;042032;Adriatic Sea
Marche;Macerata;Porto Recanati;0Y04;200 m nord scarico Fiumarella;13.661149;43.440593;2019;2019-08-05;0.0;;043042;Adriatic Sea
Marche;Macerata;Porto Recanati;0Y04;200 m nord scarico Fiumarella;13.661149;43.440593;2019;2019-08-19;0.0;;043042;Adriatic Sea
Marche;Macerata;Porto Recanati;0Y04;200 m nord scarico Fiumarella;13.661753;43.439745;2019;2019-09-02;0.0;;043042;Adriatic Sea
Marche;Macerata;Porto Recanati;0Y04;200 m nord scarico Fiumarella;13.661753;43.439745;2019;2019-09-16;0.0;;043042;Adriatic Sea
Marche;Fermo;Pedaso;0Y05;300 m nord centrale Enel ;13.846854;43.088485;2019;2019-07-12;0.0;;109030;Adriatic Sea
Marche;Fermo;Pedaso;0Y05;300 m nord centrale Enel ;13.846854;43.088485;2019;2019-07-31;0.0;0.0;109030;Adriatic Sea
Marche;Fermo;Pedaso;0Y05;300 m nord centrale Enel ;13.846854;43.088485;2019;2019-08-09;0.0;0.0;109030;Adriatic Sea
Marche;Fermo;Pedaso;0Y05;300 m nord centrale Enel ;13.846854;43.088485;2019;2019-08-27;0.0;0.0;109030;Adriatic Sea
Marche;Fermo;Pedaso;0Y05;300 m nord centrale Enel ;13.846854;43.088485;2019;2019-09-09;0.0;0.0;109030;Adriatic Sea
Marche;Fermo;Pedaso;0Y05;300 m nord centrale Enel ;13.846854;43.088485;2019;2019-09-18;0.0;0.0;109030;Adriatic Sea
Marche;Ascoli Piceno;Grottamare;0Y12;Davanti scoglio San Nicola;13.869916;43.000152;2019;2019-07-12;0.0;;044023;Adriatic Sea
Marche;Ascoli Piceno;Grottamare;0Y12;Davanti scoglio San Nicola;13.869916;43.000152;2019;2019-07-31;0.0;0.0;044023;Adriatic Sea
Marche;Ascoli Piceno;Grottamare;0Y12;Davanti scoglio San Nicola;13.869916;43.000152;2019;2019-08-09;0.0;0.0;044023;Adriatic Sea
Marche;Ascoli Piceno;Grottamare;0Y12;Davanti scoglio San Nicola;13.869916;43.000152;2019;2019-08-27;0.0;0.0;044023;Adriatic Sea
Marche;Ascoli Piceno;Grottamare;0Y12;Davanti scoglio San Nicola;13.869916;43.000152;2019;2019-09-09;0.0;0.0;044023;Adriatic Sea
Marche;Ascoli Piceno;Grottamare;0Y12;Davanti scoglio San Nicola;13.869916;43.000152;2019;2019-09-18;0.0;0.0;044023;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;41.97972222222222;2019;2019-06-05;0.0;;071027;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2019;2019-06-19;0.0;;071026;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2019;2019-07-08;0.0;;071026;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2019;2019-07-24;0.0;;071026;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2019;2019-08-05;0.0;;071026;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2019;2019-08-28;40.0;;071026;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2019;2019-09-25;0.0;;071026;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2019;2019-06-10;0.0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2019;2019-06-18;0.0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2019;2019-07-11;0.0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2019;2019-07-17;0.0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2019;2019-08-01;0.0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2019;2019-08-21;0.0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2019;2019-09-02;0.0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2019;2019-09-16;0.0;;071059;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2019;2019-06-07;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2019;2019-06-18;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2019;2019-07-08;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2019;2019-07-22;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2019;2019-08-08;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2019;2019-08-20;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2019;2019-09-10;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2019;2019-09-23;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2019;2019-06-07;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2019;2019-06-19;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2019;2019-07-08;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2019;2019-07-22;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2019;2019-08-08;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2019;2019-08-20;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2019;2019-09-10;0.0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2019;2019-09-23;0.0;;071060;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2019;2019-06-07;0.0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2019;2019-06-19;0.0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2019;2019-07-08;0.0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2019;2019-07-22;0.0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2019;2019-08-08;0.0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2019;2019-08-20;0.0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2019;2019-09-10;0.0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2019;2019-09-23;0.0;;071031;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2019;2019-06-04;0.0;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2019;2019-06-18;0.0;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2019;2019-07-02;0.0;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2019;2019-07-22;0.0;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2019;2019-08-06;0.0;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2019;2019-08-20;67290.0;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2019;2019-09-09;3195.0;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2019;2019-09-23;3525.0;;110003;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala ;16.614103;41.20016;2019;2019-06-04;0.0;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala ;16.614103;41.20016;2019;2019-06-18;0.0;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala ;16.614103;41.20016;2019;2019-07-02;0.0;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala ;16.614103;41.20016;2019;2019-07-22;0.0;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala ;16.614103;41.20016;2019;2019-08-06;2673.0;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala ;16.614103;41.20016;2019;2019-08-20;20844.0;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala ;16.614103;41.20016;2019;2019-09-09;17015.0;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala ;16.614103;41.20016;2019;2019-09-23;29414.0;;072029;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2019;2019-06-04;0.0;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2019;2019-06-18;0.0;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2019;2019-07-02;0.0;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2019;2019-07-22;0.0;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2019;2019-08-06;59726.0;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2019;2019-08-20;124620.0;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2019;2019-09-09;99275.0;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2019;2019-09-23;28205.0;;072022;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2019;2019-06-04;0.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2019;2019-06-18;0.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2019;2019-07-02;0.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2019;2019-07-22;120.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2019;2019-08-06;53187.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2019;2019-08-20;256493.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2019;2019-09-09;6750.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2019;2019-09-23;22564.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2019;2019-06-04;0.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2019;2019-06-18;0.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2019;2019-07-02;0.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2019;2019-07-22;64079.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2019;2019-08-06;24917.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2019;2019-08-20;56921.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2019;2019-09-09;397.0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2019;2019-09-23;2644.0;;072006;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2019;2019-06-04;0.0;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2019;2019-06-18;0.0;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2019;2019-07-02;0.0;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2019;2019-07-22;0.0;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2019;2019-08-06;0.0;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2019;2019-08-20;155.0;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2019;2019-09-09;1158.0;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2019;2019-09-23;8299.0;;072028;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2019;2019-06-04;0.0;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2019;2019-06-18;0.0;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2019;2019-07-02;0.0;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2019;2019-07-22;0.0;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2019;2019-08-06;481.0;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2019;2019-08-20;3005.0;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2019;2019-09-09;6370.0;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2019;2019-09-23;599.0;;072030;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2019;2019-06-10;0.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2019;2019-06-25;0.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2019;2019-07-08;0.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2019;2019-07-29;40.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2019;2019-08-12;0.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2019;2019-08-26;4449.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2019;2019-09-09;956.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2019;2019-09-25;0.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2019;2019-06-10;0.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2019;2019-06-25;0.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2019;2019-07-08;0.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2019;2019-07-29;1390.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2019;2019-08-12;481.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2019;2019-08-26;440.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2019;2019-09-09;1072.0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2019;2019-09-25;0.0;;074007;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2019;2019-06-10;0.0;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2019;2019-06-25;0.0;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2019;2019-07-08;0.0;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2019;2019-07-29;0.0;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2019;2019-08-12;0.0;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2019;2019-08-26;0.0;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2019;2019-09-09;40.0;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2019;2019-09-25;0.0;;074001;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2019;2019-06-06;0.0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2019;2019-06-19;0.0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2019;2019-07-03;0.0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2019;2019-07-17;0.0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2019;2019-08-01;0.0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2019;2019-08-20;40.0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2019;2019-09-04;39.0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2019;2019-09-16;0.0;;075035;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2019;2019-06-06;0.0;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2019;2019-06-19;0.0;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2019;2019-07-03;0.0;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2019;2019-07-17;3368.0;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2019;2019-08-01;600.0;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2019;2019-08-20;79.0;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2019;2019-09-04;199.0;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2019;2019-09-16;0.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS1 ;Ricortola;37.2543;44.0175797492558;2019;2019-06-19;0.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS1 ;Ricortola;37.2543;44.0175797492558;2019;2019-07-02;26000.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS1 ;Ricortola;37.2543;44.0175797492558;2019;2019-07-17;160.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS1 ;Ricortola;37.2543;44.0175797492558;2019;2019-07-31;0.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS1 ;Ricortola;37.2543;44.0175797492558;2019;2019-08-05;2000.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS1 ;Ricortola;37.2543;44.0175797492558;2019;2019-08-19;40.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS1 ;Ricortola;37.2543;44.0175797492558;2019;2019-08-26;0.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS1 ;Ricortola;37.2543;44.0175797492558;2019;2019-09-04;40.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS2 ; Tratto di mare a sinistra bagno Maurizio;37.2543;44.0106407236426;2019;2019-06-19;0.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS2 ; Tratto di mare a sinistra bagno Maurizio;37.2543;44.0106407236426;2019;2019-07-02;160.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS2 ; Tratto di mare a sinistra bagno Maurizio;37.2543;44.0106407236426;2019;2019-07-17;2240.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS2 ; Tratto di mare a sinistra bagno Maurizio;37.2543;44.0106407236426;2019;2019-07-31;0.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS2 ; Tratto di mare a sinistra bagno Maurizio;37.2543;44.0106407236426;2019;2019-08-05;31040.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS2 ; Tratto di mare a sinistra bagno Maurizio;37.2543;44.0106407236426;2019;2019-08-19;520.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS2 ; Tratto di mare a sinistra bagno Maurizio;37.2543;44.0106407236426;2019;2019-08-26;1120.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS2 ; Tratto di mare a sinistra bagno Maurizio;37.2543;44.0106407236426;2019;2019-09-04;480.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS3 ; Marina di Massa centro;37.2543;44.0067508926327;2019;2019-06-19;0.0;;075057;Adriatic Sea
